step,position,action,position_change,pred_return,pred_15m,pred_1h,pred_4h,pred_1d,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl,correct_direction
2461,0.093603,LONG,0.043861,-0.016377,0.007262,-0.001064,0.017864,-0.020857,0.000432,4e-05,2.2e-05,1.8e-05,-0.004923,1
2462,0.101352,LONG,0.00775,-0.016361,0.005942,-0.002051,0.019306,-0.020857,-0.00965,-0.000978,4e-06,-0.000982,-0.005905,0
2463,0.119279,LONG,0.017927,-0.019222,0.008617,-0.002143,0.019306,-0.020857,0.005108,0.000609,9e-06,0.0006,-0.005305,1
2464,0.10952,LONG,0.009758,-0.008237,0.007434,-0.002273,0.019287,-0.020857,0.000325,3.6e-05,5e-06,3.1e-05,-0.005274,1
2465,0.111705,LONG,0.002185,-0.011501,0.006947,-0.002298,0.019287,-0.020857,0.000433,4.8e-05,1e-06,4.7e-05,-0.005227,1
2466,0.103174,LONG,0.008531,-0.0203,0.008826,-0.01029,0.023106,-0.028145,-0.004016,-0.000414,4e-06,-0.000419,-0.005646,0
2467,0.103815,LONG,0.000641,-0.019282,0.008427,-0.010301,0.02149,-0.02832,0.000978,0.000102,0.0,0.000101,-0.005544,1
2468,0.086146,LONG,0.017669,-0.017358,0.007782,-0.010171,0.021184,-0.028514,-0.000543,-4.7e-05,9e-06,-5.6e-05,-0.0056,0
2469,0.083059,LONG,0.003086,-0.020938,0.006274,-0.010124,0.020768,-0.028698,-0.004685,-0.000389,2e-06,-0.000391,-0.005991,0
2470,0.090909,LONG,0.00785,-0.016275,0.0069,-0.00459,0.020451,-0.029992,0.00425,0.000386,4e-06,0.000382,-0.005608,1
2471,0.072527,LONG,0.018382,-0.015303,0.006516,-0.004557,0.020166,-0.03017,-0.002504,-0.000182,9e-06,-0.000191,-0.005799,0
2472,0.076579,LONG,0.004051,-0.013096,0.006425,-0.004653,0.018795,-0.030431,0.004026,0.000308,2e-06,0.000306,-0.005493,1
2473,0.073323,LONG,0.003255,-0.019662,0.005826,-0.004673,0.018795,-0.030431,-0.001413,-0.000104,2e-06,-0.000105,-0.005598,0
2474,0.070171,LONG,0.003153,-0.020268,0.006807,-0.007597,0.018976,-0.03072,-0.007203,-0.000505,2e-06,-0.000507,-0.006105,0
2475,0.079933,LONG,0.009762,-0.010003,0.006032,-0.008028,0.018976,-0.03072,0.000876,7e-05,5e-06,6.5e-05,-0.00604,1
2476,0.055443,LONG,0.02449,-0.011187,0.005567,-0.008206,0.018974,-0.03072,0.000766,4.2e-05,1.2e-05,3e-05,-0.00601,1
2477,0.052215,LONG,0.003227,-0.014392,0.004563,-0.008261,0.018974,-0.03072,0.000547,2.9e-05,2e-06,2.7e-05,-0.005983,1
2478,0.060218,LONG,0.008003,-0.013431,0.005978,0.001294,0.018564,-0.030776,0.006427,0.000387,4e-06,0.000383,-0.0056,1
2479,0.037661,FLAT,0.022556,-0.013523,0.006579,0.001041,0.018564,-0.030776,0.012518,0.000471,1.1e-05,0.00046,-0.00514,1
2480,0.000614,FLAT,0.037048,-0.004949,0.006095,0.001215,0.018655,-0.030776,-0.00118,-1e-06,1.9e-05,-1.9e-05,-0.005159,0
2481,0.070918,LONG,0.070304,-0.024591,0.007269,0.001457,0.018655,-0.030776,0.002038,0.000145,3.5e-05,0.000109,-0.005049,1
2482,0.028353,FLAT,0.042565,-0.016489,0.006114,-0.006039,-0.002335,-0.030772,-0.003327,-9.4e-05,2.1e-05,-0.000116,-0.005165,0
2483,0.054446,LONG,0.026093,-0.009974,0.008759,-0.005505,-0.003593,-0.030772,0.000645,3.5e-05,1.3e-05,2.2e-05,-0.005143,1
2484,0.039572,FLAT,0.014874,-0.007542,0.006166,-0.005018,-0.00411,-0.030772,0.005571,0.00022,7e-06,0.000213,-0.00493,1
2485,0.023353,FLAT,0.016219,-0.013502,0.007998,-0.004945,-0.004278,-0.030772,0.000427,1e-05,8e-06,2e-06,-0.004928,1
2486,0.061037,LONG,0.037685,-0.008149,0.011467,-0.003447,-0.004302,-0.030758,0.0049,0.000299,1.9e-05,0.00028,-0.004648,1
2487,0.04096,FLAT,0.020077,-0.013298,0.005946,-0.00339,-0.004295,-0.030758,-0.000425,-1.7e-05,1e-05,-2.7e-05,-0.004675,0
2488,0.067451,LONG,0.026491,-0.011921,0.006506,-0.003587,-0.004515,-0.030758,-0.000532,-3.6e-05,1.3e-05,-4.9e-05,-0.004724,0
2489,0.071178,LONG,0.003727,-0.011469,0.006259,-0.003563,-0.004515,-0.030758,-0.007688,-0.000547,2e-06,-0.000549,-0.005274,0
2490,0.086961,LONG,0.015784,-0.003654,0.0069,-0.007663,-0.004448,-0.030746,0.001285,0.000112,8e-06,0.000104,-0.00517,1
2491,0.068806,LONG,0.018156,-0.00955,0.00617,-0.008081,-0.004448,-0.030746,0.002032,0.00014,9e-06,0.000131,-0.005039,1
2492,0.0632,LONG,0.005606,-0.011502,0.004903,-0.008255,-0.00446,-0.030746,-0.00246,-0.000155,3e-06,-0.000158,-0.005197,0
2493,0.080548,LONG,0.017348,-0.008472,0.004093,-0.008426,-0.00446,-0.030746,0.003208,0.000258,9e-06,0.00025,-0.004947,1
2494,0.051805,LONG,0.028743,-0.00922,0.00536,-0.016295,-0.00447,-0.03074,0.000747,3.9e-05,1.4e-05,2.4e-05,-0.004923,1
2495,0.056314,LONG,0.004508,-0.002307,0.00616,-0.015989,-0.00447,-0.03074,-0.002457,-0.000138,2e-06,-0.000141,-0.005064,0
2496,0.052331,LONG,0.003983,-0.000241,0.006392,-0.015755,-0.004391,-0.03074,0.000321,1.7e-05,2e-06,1.5e-05,-0.005049,1
2497,0.041222,FLAT,0.011108,-0.004202,0.005028,-0.015613,-0.004391,-0.03074,0.000107,4e-06,6e-06,-1e-06,-0.00505,1
2498,0.025864,FLAT,0.015359,-0.003697,0.006627,-0.008807,-0.008204,-0.030738,-0.00289,-7.5e-05,8e-06,-8.2e-05,-0.005133,0
2499,0.022964,FLAT,0.0029,-0.003574,0.0062,-0.009456,-0.008651,-0.030738,-0.006885,-0.000158,1e-06,-0.00016,-0.005292,0
2500,0.018735,FLAT,0.004228,0.005852,0.007818,-0.009895,-0.008872,-0.030738,0.002157,4e-05,2e-06,3.8e-05,-0.005254,1
2501,-0.009126,FLAT,0.027862,-0.001405,0.005028,-0.01003,-0.009023,-0.030738,0.000754,-7e-06,1.4e-05,-2.1e-05,-0.005275,0
2502,-0.006895,FLAT,0.002231,0.003244,0.00432,-0.013104,-0.009089,-0.030739,0.001935,-1.3e-05,1e-06,-1.4e-05,-0.005289,0
2503,-0.040615,FLAT,0.03372,0.005576,0.006141,-0.012983,-0.009196,-0.030739,-0.000322,1.3e-05,1.7e-05,-4e-06,-0.005293,1
2504,-0.023034,FLAT,0.017582,0.001257,0.004558,-0.012878,-0.008872,-0.030739,0.002147,-4.9e-05,9e-06,-5.8e-05,-0.005351,0
2505,-0.02932,FLAT,0.006286,0.003159,0.005911,-0.012933,-0.008872,-0.030739,0.002142,-6.3e-05,3e-06,-6.6e-05,-0.005417,0
2506,-0.044793,FLAT,0.015474,-0.008013,0.005469,-0.009847,-0.008866,-0.030742,0.000428,-1.9e-05,8e-06,-2.7e-05,-0.005444,0
2507,-0.029841,FLAT,0.014952,-0.005188,0.005572,-0.009585,-0.008866,-0.030742,-0.001177,3.5e-05,7e-06,2.8e-05,-0.005416,1
2508,-0.02252,FLAT,0.007321,-0.000276,0.004399,-0.009751,-0.008825,-0.030742,0.005127,-0.000115,4e-06,-0.000119,-0.005535,0
2509,-0.037212,FLAT,0.014692,0.01519,0.005476,-0.009651,-0.008825,-0.030742,-0.001493,5.6e-05,7e-06,4.8e-05,-0.005487,1
2510,-0.005521,FLAT,0.031691,-0.001269,0.006433,-0.010609,-0.00837,-0.030745,-0.001815,1e-05,1.6e-05,-6e-06,-0.005493,1
2511,0.002844,FLAT,0.008366,-0.000827,0.006224,-0.010869,-0.00837,-0.030745,0.002349,7e-06,4e-06,2e-06,-0.005491,1
2512,-0.002087,FLAT,0.004931,-0.003051,0.005507,-0.010744,-0.008363,-0.030745,-0.000747,2e-06,2e-06,-1e-06,-0.005491,1
2513,0.006561,FLAT,0.008648,-0.00504,0.005667,-0.010761,-0.008363,-0.030745,0.0,0.0,4e-06,-4e-06,-0.005496,0
2514,-0.009728,FLAT,0.016289,0.004953,0.008071,-0.008361,-0.000969,-0.030748,0.002771,-2.7e-05,8e-06,-3.5e-05,-0.005531,0
2515,-0.032679,FLAT,0.022951,0.012038,0.005287,-0.008637,-0.002697,-0.030748,-0.002237,7.3e-05,1.1e-05,6.2e-05,-0.005469,1
2516,-0.037879,FLAT,0.0052,-0.003693,0.005413,-0.008881,-0.00284,-0.030748,-0.00032,1.2e-05,3e-06,1e-05,-0.00546,1
2517,-0.021981,FLAT,0.015898,-0.008451,0.00384,-0.008889,-0.00289,-0.030748,0.001066,-2.3e-05,8e-06,-3.1e-05,-0.005491,0
2518,-0.055538,SHORT,0.033557,0.001646,0.004949,-0.015352,-0.002834,-0.030751,0.002448,-0.000136,1.7e-05,-0.000153,-0.005644,0
2519,-0.058671,SHORT,0.003133,0.001349,0.004604,-0.01554,-0.002789,-0.030751,-0.00149,8.7e-05,2e-06,8.6e-05,-0.005558,1
2520,-0.149986,SHORT,0.091316,0.016772,0.006398,-0.015539,-0.003321,-0.030751,-0.003199,0.00048,4.6e-05,0.000434,-0.005124,1
2521,-0.145207,SHORT,0.004779,0.000497,0.007867,-0.015524,-0.003321,-0.030751,0.007449,-0.001082,2e-06,-0.001084,-0.006208,0
2522,-0.231858,SHORT,0.086651,-0.018165,0.004264,-0.012152,-0.003106,-0.030751,-0.012053,0.002795,4.3e-05,0.002751,-0.003457,1
2523,-0.104017,SHORT,0.127841,-0.015383,0.00543,-0.012286,-0.003106,-0.030751,-0.006135,0.000638,6.4e-05,0.000574,-0.002882,1
2524,-0.173747,SHORT,0.069731,-0.02072,0.002279,-0.012208,-0.003092,-0.030751,0.010312,-0.001792,3.5e-05,-0.001826,-0.004709,0
2525,-0.249626,SHORT,0.075879,-0.039893,0.004264,-0.012246,-0.003092,-0.030751,0.000641,-0.00016,3.8e-05,-0.000198,-0.004907,0
2526,-0.150235,SHORT,0.099392,-0.012493,0.009379,-0.017301,-0.003633,-0.030751,0.004263,-0.00064,5e-05,-0.00069,-0.005597,0
2527,-0.182603,SHORT,0.032368,-0.019214,0.003971,-0.017366,-0.003633,-0.030751,-0.004049,0.000739,1.6e-05,0.000723,-0.004874,1
2528,-0.174471,SHORT,0.008132,-0.024742,0.00579,-0.017532,-0.00348,-0.030751,-0.005567,0.000971,4e-06,0.000967,-0.003906,1
2529,-0.138468,SHORT,0.036002,-0.017248,0.003368,-0.017499,-0.00348,-0.030751,-0.000107,1.5e-05,1.8e-05,-3e-06,-0.00391,1
2530,-0.152026,SHORT,0.013558,-0.019259,0.006272,-0.013743,0.008297,-0.030751,0.001717,-0.000261,7e-06,-0.000268,-0.004177,0
2531,-0.147651,SHORT,0.004375,-0.018103,0.004868,-0.013248,0.01404,-0.030751,0.004492,-0.000663,2e-06,-0.000665,-0.004843,0
2532,-0.161548,SHORT,0.013896,-0.015148,0.005392,-0.013123,0.016065,-0.030751,0.000533,-8.6e-05,7e-06,-9.3e-05,-0.004936,0
2533,-0.145749,SHORT,0.015799,-0.008503,0.006624,-0.012982,0.017,-0.030751,0.001705,-0.000249,8e-06,-0.000256,-0.005192,0
2534,-0.118133,SHORT,0.027616,-0.009656,0.003997,-0.011246,0.017555,-0.030751,-0.002772,0.000327,1.4e-05,0.000314,-0.004879,1
2535,-0.084519,SHORT,0.033614,-0.010933,0.005743,-0.011029,0.017809,-0.030751,0.004581,-0.000387,1.7e-05,-0.000404,-0.005283,0
2536,-0.10523,SHORT,0.020712,-0.008514,0.005323,-0.011044,0.020187,-0.030751,-0.000532,5.6e-05,1e-05,4.6e-05,-0.005237,1
2537,-0.068076,SHORT,0.037155,-0.007167,0.005718,-0.010986,0.020187,-0.030751,0.005303,-0.000361,1.9e-05,-0.00038,-0.005617,0
2538,-0.090218,SHORT,0.022143,0.012896,0.005782,-0.013462,0.020042,-0.030751,0.001902,-0.000172,1.1e-05,-0.000183,-0.005799,0
2539,-0.081891,SHORT,0.008327,-0.01642,0.005705,-0.013404,0.020042,-0.030751,-0.000211,1.7e-05,4e-06,1.3e-05,-0.005786,1
2540,-0.052584,SHORT,0.029307,-0.01436,0.007055,-0.013279,0.020111,-0.030751,-0.003809,0.0002,1.5e-05,0.000186,-0.0056,1
2541,-0.008236,FLAT,0.044348,-0.016463,0.004605,-0.013263,0.020111,-0.030751,0.008339,-6.9e-05,2.2e-05,-9.1e-05,-0.005691,0
2542,-0.037538,FLAT,0.029302,0.002975,0.007037,-0.009727,0.021353,-0.030751,-0.000631,2.4e-05,1.5e-05,9e-06,-0.005682,1
2543,0.021353,FLAT,0.058891,-0.010595,0.005446,-0.009416,0.021353,-0.030751,-0.000526,-1.1e-05,2.9e-05,-4.1e-05,-0.005723,0
2544,0.008183,FLAT,0.01317,-0.017254,0.004157,-0.009206,0.021247,-0.030751,0.001682,1.4e-05,7e-06,7e-06,-0.005716,1
2545,-0.007368,FLAT,0.015551,-0.014238,0.00734,-0.009084,0.021247,-0.030751,0.001365,-1e-05,8e-06,-1.8e-05,-0.005734,0
2546,0.000676,FLAT,0.008044,-0.01417,0.003735,-0.008706,0.01612,-0.030751,0.003666,2e-06,4e-06,-2e-06,-0.005735,1
2547,-0.011858,FLAT,0.012534,-0.013275,0.006186,-0.008474,0.01422,-0.030751,-0.001569,1.9e-05,6e-06,1.2e-05,-0.005723,1
2548,0.00727,FLAT,0.019128,-0.013868,0.00542,-0.008413,0.013936,-0.030751,0.002196,1.6e-05,1e-05,6e-06,-0.005716,1
2549,-0.01769,FLAT,0.02496,-0.013506,0.005293,-0.00833,0.013506,-0.030751,0.001253,-2.2e-05,1.2e-05,-3.5e-05,-0.005751,0
2550,-0.024729,FLAT,0.00704,-0.013754,0.007748,-0.008182,0.013181,-0.030751,-0.00094,2.3e-05,4e-06,2e-05,-0.005731,1
2551,0.001445,FLAT,0.026174,-0.012787,0.005006,-0.008007,0.013035,-0.030751,0.006558,9e-06,1.3e-05,-4e-06,-0.005735,1
2552,-0.033107,FLAT,0.034552,-0.016158,0.008214,-0.008055,0.012744,-0.030751,-0.002597,8.6e-05,1.7e-05,6.9e-05,-0.005666,1
2553,0.022983,FLAT,0.05609,-0.015429,0.009013,-0.007976,0.012744,-0.030751,0.011481,0.000264,2.8e-05,0.000236,-0.00543,1
2554,-0.029347,FLAT,0.05233,-0.001256,0.006632,-0.012556,0.013037,-0.030751,-0.008261,0.000242,2.6e-05,0.000216,-0.005214,1
2555,0.045388,FLAT,0.074736,-0.007743,0.00097,-0.01291,0.013037,-0.030751,0.002279,0.000103,3.7e-05,6.6e-05,-0.005148,1
2556,0.025916,FLAT,0.019473,-0.017887,0.005364,-0.012838,0.012982,-0.030751,-0.003524,-9.1e-05,1e-05,-0.000101,-0.005249,0
2557,0.053078,LONG,0.027162,-0.011035,0.003779,-0.012939,0.012982,-0.030751,-0.007085,-0.000376,1.4e-05,-0.00039,-0.005639,0
2558,0.054039,LONG,0.000962,0.001724,0.00362,-0.005601,0.012929,-0.030751,0.002923,0.000158,0.0,0.000157,-0.005481,1
2559,0.032764,FLAT,0.021275,-0.006446,0.003545,-0.005519,0.012929,-0.030751,0.003642,0.000119,1.1e-05,0.000109,-0.005373,1
2560,0.037607,FLAT,0.004844,-0.00882,0.004167,-0.005541,0.013078,-0.030751,-0.001351,-5.1e-05,2e-06,-5.3e-05,-0.005426,0
2561,0.04485,FLAT,0.007243,-0.011867,0.003941,-0.005492,0.013078,-0.030751,0.005601,0.000251,4e-06,0.000248,-0.005178,1
2562,0.016154,FLAT,0.028696,0.005239,0.006906,-0.009346,-0.010862,-0.035295,-0.010188,-0.000165,1.4e-05,-0.000179,-0.005357,0
2563,0.021424,FLAT,0.00527,-0.000834,0.00694,-0.009993,-0.012629,-0.035645,-0.002616,-5.6e-05,3e-06,-5.9e-05,-0.005416,0
2564,0.012412,FLAT,0.009012,-0.011315,0.006905,-0.010339,-0.012976,-0.035822,0.00021,3e-06,5e-06,-2e-06,-0.005418,1
2565,0.001685,FLAT,0.010727,0.000614,0.003711,-0.010455,-0.013122,-0.035924,0.003346,6e-06,5e-06,0.0,-0.005417,1
2566,-0.04777,FLAT,0.049455,-0.013675,0.006991,-0.007353,-0.013173,-0.035336,-0.00094,4.5e-05,2.5e-05,2e-05,-0.005397,1
2567,-0.007281,FLAT,0.040489,-0.009106,0.00573,-0.007101,-0.013245,-0.035393,-0.001464,1.1e-05,2e-05,-1e-05,-0.005407,1
2568,-0.021814,FLAT,0.014532,-0.016889,0.007806,-0.006664,-0.01386,-0.035491,0.001046,-2.3e-05,7e-06,-3e-05,-0.005437,0
2569,0.000138,FLAT,0.021952,-0.009899,0.006356,-0.006588,-0.01386,-0.035491,-0.005346,-1e-06,1.1e-05,-1.2e-05,-0.005449,0
2570,-0.02518,FLAT,0.025318,-0.004907,0.002602,-0.012147,-0.013816,-0.035182,-0.001683,4.2e-05,1.3e-05,3e-05,-0.005419,1
2571,-0.024287,FLAT,0.000892,-0.004767,0.002355,-0.012557,-0.013816,-0.035182,0.004621,-0.000112,0.0,-0.000113,-0.005532,0
2572,-0.047688,FLAT,0.023401,0.006262,0.005737,-0.013021,-0.013808,-0.035182,-0.003569,0.00017,1.2e-05,0.000159,-0.005373,1
2573,-0.02544,FLAT,0.022248,-0.003642,0.003098,-0.013127,-0.013808,-0.035182,-0.003582,9.1e-05,1.1e-05,8e-05,-0.005293,1
2574,-0.063817,SHORT,0.038377,-0.001125,0.004014,-0.014572,-0.013741,-0.035025,-0.001373,8.8e-05,1.9e-05,6.8e-05,-0.005225,1
2575,-0.08258,SHORT,0.018763,0.001303,0.003285,-0.015256,-0.013741,-0.035025,-0.006574,0.000543,9e-06,0.000534,-0.004691,1
2576,-0.122725,SHORT,0.040145,0.018086,0.004973,-0.015656,-0.013709,-0.035025,0.000213,-2.6e-05,2e-05,-4.6e-05,-0.004737,0
2577,-0.111415,SHORT,0.011311,0.007417,0.002331,-0.015799,-0.013709,-0.035025,0.001169,-0.00013,6e-06,-0.000136,-0.004873,0
2578,-0.140396,SHORT,0.028981,1.6e-05,0.004419,-0.016534,-0.00202,-0.034939,-0.004258,0.000598,1.4e-05,0.000583,-0.00429,1
2579,-0.134806,SHORT,0.00559,0.00544,0.00169,-0.016642,-0.000473,-0.034939,-0.003313,0.000447,3e-06,0.000444,-0.003846,1
2580,-0.162212,SHORT,0.027407,0.015201,0.002573,-0.016458,0.000494,-0.034939,0.00342,-0.000555,1.4e-05,-0.000568,-0.004415,0
2581,-0.16381,SHORT,0.001597,0.00547,0.005363,-0.01648,0.001036,-0.034939,0.0,-0.0,1e-06,-1e-06,-0.004415,1
2582,-0.177092,SHORT,0.013283,-0.002935,0.006268,-0.013436,0.001416,-0.034892,0.002344,-0.000415,7e-06,-0.000422,-0.004837,0
2583,-0.163723,SHORT,0.01337,-0.007683,0.006105,-0.013132,0.001655,-0.034892,-0.005657,0.000926,7e-06,0.000919,-0.003918,1
2584,-0.146172,SHORT,0.017551,-0.00082,0.005706,-0.013072,0.00255,-0.034892,0.003419,-0.0005,9e-06,-0.000509,-0.004426,0
2585,-0.150062,SHORT,0.00389,0.002689,0.005857,-0.013009,0.00255,-0.034892,0.002769,-0.000416,2e-06,-0.000418,-0.004844,0
2586,-0.148091,SHORT,0.001971,0.00664,0.006539,-0.010977,0.002619,-0.034865,0.001276,-0.000189,1e-06,-0.00019,-0.005034,0
2587,-0.127436,SHORT,0.020654,-0.003133,0.005628,-0.010898,0.002619,-0.034865,-0.003192,0.000407,1e-05,0.000396,-0.004637,1
2588,-0.081447,SHORT,0.04599,-0.012724,0.00638,-0.010977,0.002638,-0.034865,0.000213,-1.7e-05,2.3e-05,-4e-05,-0.004678,0
2589,-0.07429,SHORT,0.007157,-0.011939,0.007188,-0.010959,0.002638,-0.034865,0.004041,-0.0003,4e-06,-0.000304,-0.004981,0
2590,-0.078806,SHORT,0.004516,0.004057,0.006063,-0.011928,0.003062,-0.03485,0.00265,-0.000209,2e-06,-0.000211,-0.005192,0
2591,-0.088369,SHORT,0.009563,0.005652,0.00517,-0.011609,0.003062,-0.03485,-0.000106,9e-06,5e-06,5e-06,-0.005188,1
2592,-0.067201,SHORT,0.021169,-0.017892,0.005337,-0.011456,0.003101,-0.03485,-0.000953,6.4e-05,1.1e-05,5.3e-05,-0.005134,1
2593,-0.031473,FLAT,0.035727,-0.012233,0.005392,-0.011366,0.003101,-0.03485,0.00053,-1.7e-05,1.8e-05,-3.5e-05,-0.005169,0
2594,-0.054623,SHORT,0.02315,-0.008844,0.006305,-0.009302,-0.000784,-0.034843,0.00127,-6.9e-05,1.2e-05,-8.1e-05,-0.00525,0
2595,-0.037043,FLAT,0.01758,-0.006963,0.007214,-0.009421,-0.002087,-0.034843,0.00243,-9e-05,9e-06,-9.9e-05,-0.005349,0
2596,-0.030512,FLAT,0.006531,-0.007222,0.006763,-0.009376,-0.002625,-0.034843,-0.004441,0.000136,3e-06,0.000132,-0.005216,1
2597,-0.007408,FLAT,0.023104,-0.003745,0.007499,-0.009388,-0.003052,-0.034843,-0.00244,1.8e-05,1.2e-05,7e-06,-0.00521,1
2598,-0.017839,FLAT,0.010432,0.00205,0.00677,-0.011933,-0.003281,-0.034839,0.005826,-0.000104,5e-06,-0.000109,-0.005319,0
2599,-0.081523,SHORT,0.063683,0.019582,0.005824,-0.012373,-0.003446,-0.034839,-0.000845,6.9e-05,3.2e-05,3.7e-05,-0.005282,1
2600,-0.042531,FLAT,0.038991,-0.008219,0.004472,-0.012598,-0.00359,-0.034839,-0.007853,0.000334,1.9e-05,0.000315,-0.004967,1
2601,-0.042648,FLAT,0.000117,0.015099,0.006777,-0.012706,-0.00359,-0.034839,-0.000426,1.8e-05,0.0,1.8e-05,-0.004949,1
2602,-0.048207,FLAT,0.005559,0.01095,0.004143,-0.013924,-0.003477,-0.034838,-0.00192,9.3e-05,3e-06,9e-05,-0.004859,1
2603,-0.063948,SHORT,0.015741,0.010605,0.002835,-0.014036,-0.003477,-0.034838,-0.001282,8.2e-05,8e-06,7.4e-05,-0.004785,1
2604,-0.064562,SHORT,0.000614,0.006403,0.002924,-0.014037,-0.003461,-0.034838,0.0,-0.0,0.0,-0.0,-0.004786,1
2605,-0.103608,SHORT,0.039046,0.017155,0.002969,-0.014095,-0.003461,-0.034838,0.001923,-0.000199,2e-05,-0.000219,-0.005004,0
2606,-0.134653,SHORT,0.031045,0.019689,0.003212,-0.015879,-0.003499,-0.034837,0.00032,-4.3e-05,1.6e-05,-5.9e-05,-0.005063,0
2607,-0.156326,SHORT,0.021673,0.011846,0.003617,-0.015764,-0.003499,-0.034837,0.000213,-3.3e-05,1.1e-05,-4.4e-05,-0.005107,0
2608,-0.129434,SHORT,0.026892,-0.006742,0.003495,-0.015864,-0.003428,-0.034837,-0.001708,0.000221,1.3e-05,0.000208,-0.0049,1
2609,-0.11937,SHORT,0.010064,0.001847,0.00452,-0.015856,-0.003428,-0.034837,0.002348,-0.00028,5e-06,-0.000285,-0.005185,0
2610,-0.149407,SHORT,0.030037,-0.009679,0.00719,-0.014896,-0.002074,-0.034837,-0.00438,0.000654,1.5e-05,0.000639,-0.004545,1
2611,-0.133953,SHORT,0.015454,-0.001187,0.006277,-0.014935,-0.001414,-0.034837,0.000856,-0.000115,8e-06,-0.000122,-0.004668,0
2612,-0.119521,SHORT,0.014432,0.012565,0.004805,-0.01507,-0.001234,-0.034837,-0.001177,0.000141,7e-06,0.000134,-0.004534,1
2613,-0.099408,SHORT,0.020113,-0.000665,0.002872,-0.015065,-0.001218,-0.034837,0.003208,-0.000319,1e-05,-0.000329,-0.004863,0
2614,-0.121825,SHORT,0.022417,0.009609,0.004629,-0.018856,-0.001222,-0.034836,-0.000961,0.000117,1.1e-05,0.000106,-0.004757,1
2615,-0.094961,SHORT,0.026864,0.003265,0.003709,-0.01868,-0.001276,-0.034836,0.003201,-0.000304,1.3e-05,-0.000317,-0.005075,0
2616,-0.184505,SHORT,0.089544,0.018128,0.005397,-0.018393,-0.001567,-0.034836,-0.001386,0.000256,4.5e-05,0.000211,-0.004864,1
2617,-0.147985,SHORT,0.03652,0.018095,0.004396,-0.018306,-0.001567,-0.034836,0.003514,-0.00052,1.8e-05,-0.000538,-0.005402,0
2618,-0.227129,SHORT,0.079144,-0.015592,0.005039,-0.026777,-0.001577,-0.034836,0.00085,-0.000193,4e-05,-0.000233,-0.005635,0
2619,-0.213355,SHORT,0.013774,-0.047035,0.005074,-0.026512,-0.001577,-0.034836,0.00244,-0.000521,7e-06,-0.000527,-0.006162,0
2620,-0.215946,SHORT,0.002591,-0.016069,0.005237,-0.026165,-0.001558,-0.034836,0.000635,-0.000137,1e-06,-0.000139,-0.006301,0
2621,-0.157405,SHORT,0.058541,-0.007505,0.005375,-0.026038,-0.001558,-0.034836,-0.006373,0.001003,2.9e-05,0.000974,-0.005327,1
2622,-0.120988,SHORT,0.036417,-0.013426,0.007266,-0.005414,-0.001734,-0.034836,-0.000853,0.000103,1.8e-05,8.5e-05,-0.005242,1
2623,-0.093315,SHORT,0.027673,-0.007671,0.005363,-0.00555,-0.001734,-0.034836,-0.00267,0.000249,1.4e-05,0.000235,-0.005007,1
2624,-0.065647,SHORT,0.027667,-0.006245,0.005148,-0.005676,-0.001748,-0.034836,0.002563,-0.000168,1.4e-05,-0.000182,-0.005189,0
2625,-0.073436,SHORT,0.007789,-0.011001,0.005328,-0.005719,-0.001748,-0.034836,0.002556,-0.000188,4e-06,-0.000192,-0.00538,0
2626,-0.129129,SHORT,0.055693,-0.031717,0.005661,-0.012419,0.004975,-0.034836,0.004988,-0.000644,2.8e-05,-0.000672,-0.006052,0
2627,-0.12849,SHORT,0.000639,0.015014,0.005629,-0.011788,0.008057,-0.034836,-0.001271,0.000163,0.0,0.000163,-0.005889,1
2628,-0.072915,SHORT,0.055575,-0.009323,0.004533,-0.01123,0.009791,-0.034836,-0.000106,8e-06,2.8e-05,-2e-05,-0.005909,1
2629,-0.034114,FLAT,0.038801,-0.018768,0.005784,-0.011042,0.010898,-0.034836,-0.00053,1.8e-05,1.9e-05,-1e-06,-0.005911,1
2630,-0.02075,FLAT,0.013364,-0.022948,0.008845,-0.0124,0.011566,-0.034836,0.0,-0.0,7e-06,-7e-06,-0.005917,1
2631,-0.005264,FLAT,0.015486,-0.012992,0.005426,-0.012203,0.01201,-0.034836,0.000318,-2e-06,8e-06,-9e-06,-0.005927,0
2632,0.003709,FLAT,0.008974,-0.013734,0.005082,-0.012281,0.01213,-0.034836,0.002012,7e-06,4e-06,3e-06,-0.005924,1
2633,0.014774,FLAT,0.011065,-0.01072,0.006155,-0.012208,0.01213,-0.034836,0.003802,5.6e-05,6e-06,5.1e-05,-0.005873,1
2634,0.000392,FLAT,0.014382,-0.010958,0.006765,-0.012329,0.01207,-0.034836,0.000422,0.0,7e-06,-7e-06,-0.00588,1
2635,0.011474,FLAT,0.011082,-0.015878,0.005531,-0.012044,0.01207,-0.034836,0.003996,4.6e-05,6e-06,4e-05,-0.00584,1
2636,-0.003726,FLAT,0.0152,-0.006486,0.006843,-0.01214,0.012051,-0.034836,-0.000105,0.0,8e-06,-7e-06,-0.005847,1
2637,0.027368,FLAT,0.031095,-0.008595,0.005981,-0.01203,0.012051,-0.034836,-0.000105,-3e-06,1.6e-05,-1.8e-05,-0.005865,0
2638,0.032338,FLAT,0.00497,-0.020415,0.006117,-0.008418,0.011888,-0.034836,-0.002628,-8.5e-05,2e-06,-8.7e-05,-0.005953,0
